PS P:\James\Code\Javascript\Decode Drawings V5\js\geneticAlgorithm> node .\algorithm.js
Gen 0: 0.028760715472732776 - fx: 615  fy: 615  cx 640  cy 360  k1 0  tx 0  ty 0
Running in Node without canvas
Gen 21782: 0.018773342718468356 - fx: 657.4545672054579  fy: 605.6732839489088  cx 674.4245330265197  cy 497.4361269635897  k1 3.4509712364580866e-7  tx -24.66115894680818  ty 197.74259249366744
Gen 21783: 0.018705653872698225 - fx: 657.4545672054579  fy: 605.6732839489088  cx 674.4245330265197  cy 497.4361269635897  k1 3.4509712364580866e-7  tx -24.66115894680818  ty 197.74259249366744
Gen 21789: 0.018701343204552478 - fx: 657.4545672054579  fy: 605.6732839489088  cx 674.4245330265197  cy 497.4361269635897  k1 3.4509712364580866e-7  tx -24.66115894680818  ty 197.74259249366744
Gen 21847: 0.018701343204552467 - fx: 657.4545672054579  fy: 605.6732839489088  cx 674.4245330265197  cy 497.4361269635897  k1 3.4509712364580866e-7  tx -24.66115894680818  ty 197.74259249366744
Gen 45819: 0.018699173905016568 - fx: 652.674349502831  fy: 608.4418527346894  cx 675.1811065928815  cy 494.36670563797037  k1 3.303713637280677e-7  tx -32.419609156700574  ty 202.05199116217085
Gen 45847: 0.01869855275419859 - fx: 652.674349502831  fy: 608.4418527346894  cx 675.1811065928815  cy 494.36670563797037  k1 3.303713637280677e-7  tx -32.419609156700574  ty 202.05199116217085
Gen 46052: 0.01869855275419857 - fx: 652.674349502831  fy: 608.4418527346894  cx 675.1811065928815  cy 494.36670563797037  k1 3.303713637280677e-7  tx -32.419609156700574  ty 202.05199116217085
Gen 46314: 0.01869855275419855 - fx: 652.674349502831  fy: 608.4418527346894  cx 675.1811065928815  cy 494.36670563797037  k1 3.303713637280677e-7  tx -32.419609156700574  ty 202.05199116217085
Gen 46508: 0.01868714879865816 - fx: 652.0148906657107  fy: 609.2312474885417  cx 674.8079785016074  cy 493.8338278841269  k1 3.3415992765306444e-7  tx -31.977942888063822  ty 202.47151276148657
Gen 46511: 0.0186774298057372 - fx: 652.0148906657107  fy: 609.2312474885417  cx 674.8079785016074  cy 493.8338278841269  k1 3.3415992765306444e-7  tx -31.977942888063822  ty 202.47151276148657
Gen 46524: 0.01867550063043369 - fx: 652.0148906657107  fy: 609.2312474885417  cx 674.8079785016074  cy 493.8338278841269  k1 3.3415992765306444e-7  tx -31.977942888063822  ty 202.47151276148657
Gen 46731: 0.018675500630433682 - fx: 652.0148906657107  fy: 609.2312474885417  cx 674.8079785016074  cy 493.8338278841269  k1 3.3415992765306444e-7  tx -31.977942888063822  ty 202.47151276148657
Finished: 50000 generations
